v 141.3555 -517.0605 192.0105
v 0 -495.8415 192.0105
v 0 -394.5315 192.0105
v 141.3555 -474.639 192.0105
v -141.3555 -474.639 192.0105
v -141.3555 -517.0605 192.0105
v -73.029 -257.8785 57.717
v -56.5455 -257.8785 48.2955
v -56.5455 -257.8785 24.7335
v -73.029 -257.8785 15.312
v -89.529 -257.8785 15.312
v -106.0125 -257.8785 24.7335
v -106.0125 -257.8785 48.2955
v -89.529 -257.8785 57.717
v -73.029 -104.742 15.312
v -56.5455 -104.742 24.7335
v -56.5455 -104.742 48.2955
v -73.029 -104.742 57.717
v -89.529 -104.742 57.717
v -106.0125 -104.742 48.2955
v -106.0125 -104.742 24.7335
v -89.529 -104.742 15.312
v 89.529 -257.8785 57.717
v 106.0125 -257.8785 48.2955
v 106.0125 -257.8785 24.7335
v 89.529 -257.8785 15.312
v 73.029 -257.8785 15.312
v 56.5455 -257.8785 24.7335
v 56.5455 -257.8785 48.2955
v 73.029 -257.8785 57.717
v 89.529 -104.742 15.312
v 106.0125 -104.742 24.7335
v 106.0125 -104.742 48.2955
v 89.529 -104.742 57.717
v 73.029 -104.742 57.717
v 56.5455 -104.742 48.2955
v 56.5455 -104.742 24.7335
v 73.029 -104.742 15.312
v 56.5455 -142.4115 36.5145
v 28.2645 -264.9405 36.5145
v 56.5455 -253.1595 36.5145
f 4 225 225 225 0 1 2 3
f 4 225 225 225 3 2 1 0
f 4 225 225 225 0 3 4 5
f 4 225 225 225 5 4 3 0
f 4 225 225 225 6 5 4 7
f 4 225 225 225 7 4 5 6
f 3 225 225 225 8 9 10
f 4 225 225 225 10 9 11 12
f 3 225 225 225 11 13 12
f 4 225 225 225 13 14 15 12
f 3 225 225 225 14 16 15
f 4 225 225 225 15 16 17 18
f 3 225 225 225 18 17 19
f 4 225 225 225 19 8 10 18
f 3 225 225 225 20 21 20
f 4 225 225 225 20 18 10 21
f 4 225 225 225 21 10 12 21
f 4 225 225 225 21 12 15 20
f 4 225 225 225 20 15 18 20
f 4 225 225 225 19 17 22 23
f 4 225 225 225 16 24 22 17
f 4 0 255 255 16 14 25 24
f 4 0 255 255 13 11 26 27
f 4 225 225 225 11 9 28 26
f 4 225 225 225 9 8 29 28
f 4 225 225 225 8 19 23 29
f 4 225 225 225 30 31 28 29
f 4 225 225 225 31 32 26 28
f 4 225 225 225 27 26 32 33
f 4 225 225 225 27 33 34 25
f 4 225 225 225 34 35 24 25
f 4 225 225 225 35 36 22 24
f 4 225 225 225 36 37 23 22
f 4 225 225 225 37 30 29 23
f 4 0 255 255 14 13 38 39
f 8 225 225 225 37 30 31 32 33 34 35 36
f 8 225 225 225 30 31 32 33 34 35 36 37
f 8 225 225 225 40 41 42 43 44 45 46 47
f 4 225 225 225 37 36 45 44
f 4 225 225 225 36 35 46 45
f 4 225 225 225 46 35 34 47
f 4 225 225 225 40 33 34 47
f 4 225 225 225 33 32 41 40
f 4 225 225 225 32 31 42 41
f 4 225 225 225 31 30 43 42
f 4 225 225 225 44 37 30 43
f 4 225 225 225 47 34 33 40
f 4 225 225 225 43 30 37 44
f 4 225 225 225 48 49 35 50
f 4 225 225 225 35 49 48 50
f 4 225 225 225 51 52 35 50
f 4 225 225 225 50 35 52 51
f 4 225 225 225 53 54 55 56
f 4 225 225 225 56 55 54 53
f 4 225 225 225 57 58 59 60
f 4 225 225 225 60 59 58 57
f 4 225 225 225 61 56 53 62
f 4 225 225 225 62 53 56 61
f 4 225 225 225 63 64 65 66
f 4 225 225 225 66 65 64 63
f 4 225 225 225 67 68 69 70
f 4 225 225 225 69 68 67 70
f 4 225 225 225 71 69 68 72
f 4 225 225 225 71 72 68 69
f 8 225 225 225 73 74 75 76 77 78 79 80
f 8 20 20 20 73 74 75 76 77 78 79 80
f 8 20 20 20 81 82 83 84 85 86 87 88
f 4 225 225 225 86 85 80 79
f 4 225 225 225 87 86 79 78
f 4 225 225 225 87 78 77 88
f 4 225 225 225 77 76 81 88
f 4 225 225 225 76 75 82 81
f 4 225 225 225 75 74 83 82
f 4 225 225 225 74 73 84 83
f 4 225 225 225 73 80 85 84
f 8 225 225 225 89 90 91 92 93 94 95 96
f 8 20 20 20 89 90 91 92 93 94 95 96
f 8 20 20 20 97 98 99 100 101 102 103 104
f 4 225 225 225 101 96 95 102
f 4 225 225 225 103 102 95 94
f 4 225 225 225 103 94 93 104
f 4 225 225 225 93 92 97 104
f 4 225 225 225 92 91 98 97
f 4 225 225 225 91 90 99 98
f 4 225 225 225 90 89 100 99
f 4 225 225 225 89 96 101 100
f 4 225 225 225 105 32 106 107
f 4 225 225 225 105 107 106 32
